mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,ethnic_group
58.3848196565325,-8.39351509028575,-14.3608414664498,-11.4985169777173,-23.1275818220913,-6.59372031746999,-8.72949941737296,1.53946945052359,-1.13676531741671,0.325666537969959,-1.41558037986011,1.1466656855452,-2.21041610547704,-0.002641299421103,-0.000241461318971,0.0008445438373,0.000212044568148,0.000746274106787,0.000362382360443,-0.000712979762133,-0.001578069916796,-0.000363688693417,0.001545104832647,0.000411421955339,0.000483690713231,-0.000123174945244,-5.6893940594289E-06,0.000107951051683,-0.000140279017899,6.35444164358642E-06,0.00035578695017,0.000277866016928,0.000164077696308,-3.40407299052516E-05,-0.000357916933637,-0.000521052995374,0.000163468252,2.45074088412571E-05,0.000390096540617,Asian
49.1130625807804,-7.61898205982816,-11.2412608855727,-13.4754230615398,-18.5892497194426,-11.794252583474,-2.42363116086964,-1.7243750397117,-7.3026531091976,-4.18412826873908,-4.39446892960657,-0.770308075978926,-1.82799809667078,-0.002532559065208,0.00221320874807,0.001477804516641,0.001568799702747,0.001223170705141,0.001018974992804,0.001389406403391,0.001558293565407,0.000947989482249,0.000384525413827,0.000294046754128,0.000240431974889,0.000526834721244,3.77069275050648E-06,4.24086648966653E-05,-4.22402606750475E-05,-6.34361143105563E-05,-7.85285317075411E-06,-7.44891209443537E-05,-8.54073179327913E-05,-6.23192125517317E-05,0.000105286138187,-0.000131872844112,-9.82109847858746E-05,2.60392413484898E-06,3.4378163739417E-05,Asian
51.7513828155519,-1.92270258673177,-8.90296389617509,-11.8253120581758,-22.2526651877015,-11.9299447480485,-12.1100604237019,-5.06506314890098,-7.86595468686781,-5.44675226272812,-3.46560638226736,2.82008127818872,-0.939923118054155,-0.001208860547173,-0.000128272594416,0.001034496851256,-6.66068916538461E-05,0.000245372570445,-0.000944064229513,-0.001926884393294,-0.000450555259715,-0.001223922633297,-0.00066854915308,0.000271832142878,0.000984151073423,-0.000190897270741,4.2970789230872E-05,4.38130529467679E-05,0.000144377978813,-3.58949946156242E-05,0.000311329325458,1.7712762006845E-05,-9.0686480149871E-05,-4.31570607254525E-05,0.000583939392893,-0.000110597977898,-0.000262112156577,-0.000276943216495,2.900255886518E-05,Asian
43.9107750345239,-14.5685036477252,-14.0305467817845,-9.58448702517824,-13.6624880263728,-5.2473723134605,-2.85493616992418,2.9219081006344,-6.06428713537969,0.09007481823451,-6.39097592834764,0.865687682044407,-0.479524454940582,-0.010290995788472,0.00505911023857,0.003491128445902,0.00255741692503,0.004778061445725,-0.001408207003857,0.000148837662125,-0.001016979954349,0.000430840023315,0.000781565864611,0.003425565987074,0.000240797407132,0.000875775122157,-7.35454747225207E-05,-0.000258227986045,-0.000271634993758,-0.000354882834277,-9.04351211139603E-05,7.88679246966988E-05,0.000204031253977,7.9519880526666E-05,-7.78975854273807E-06,-0.00015879517246,-7.77631840886592E-05,0.000226405264541,-7.74266983981837E-05,Asian
51.8160172138132,-15.0579543545855,-9.99232181405677,-9.93320921435797,-22.1811020244843,-0.469769914198026,-9.51525385185315,2.72367642747244,-5.35650238613274,3.66560203080447,-4.78988786797348,3.09296035863239,-2.31227687430425,-0.000432295049516,0.000329736398635,0.000264881309837,0.000212164792656,0.00024822861408,0.000298332428383,0.000159293995957,7.06647046364483E-06,6.10530165618425E-05,7.54707757965764E-05,-3.634553054595E-06,1.95724637729932E-05,0.000231940213424,3.25384791194906E-06,-4.90872957555162E-06,-2.00516034461411E-05,2.25060763161858E-05,1.78834589916094E-05,-3.23202062922397E-05,-7.56053631306929E-06,5.79555914785178E-06,-5.87744710804017E-06,-1.26037925071961E-05,3.4137844793079E-05,1.8925100088052E-05,-4.00437744403808E-05,Asian
49.014519684396,-8.55201472697271,-8.16372587392782,-10.7126262677036,-15.8289986771025,-11.0410915668275,-8.51169542964181,-3.81127573696362,-10.0805332254685,-0.201282950977316,-6.12916518773546,0.044954941569222,-2.41144160198075,-0.000396526001766,0.000185842018038,0.000101784339812,0.000172050385091,0.000143215482066,0.000137550204853,0.000133261645624,0.000149570027629,9.39757582250558E-05,9.18227165932908E-05,0.000107541643747,8.58055467452874E-05,8.61600319185263E-05,-4.64871059414237E-06,2.19613716434781E-05,1.48482070714723E-05,5.78749935661023E-06,-9.45954420214398E-06,-2.51020334272655E-05,-8.2575927627306E-06,-5.21107348984611E-05,-9.50169367004594E-06,4.09081312936483E-06,5.71742561102053E-06,2.97729875876513E-06,-4.97910879193138E-06,Asian
39.1064627180685,-6.99977742989546,-6.43301819044391,-0.382094550936558,-13.7249276657371,-4.43593819515933,-6.23280486981899,-2.07400247744358,-3.49730482812531,2.27642485813071,-4.47420911142158,-0.532576768913752,0.726329437185939,-0.00015682973724,0.00022860943967,-1.37257516038803E-05,-0.000778016963227,0.000170679049822,0.000278345939601,0.000433824641409,0.000408975074539,5.41519168461993E-05,-0.000156970949843,-0.000295848966567,-0.000230871965701,0.000132956019956,3.02198025995934E-06,-3.90867883412471E-05,-7.91458778530265E-05,-7.15154942096678E-05,-2.01544964251991E-05,7.28583309002365E-05,-1.68699168835007E-05,-1.13713515514393E-05,0.000133712899702,-7.53346430050806E-05,-4.47233570552972E-05,8.55185965100743E-05,-4.72151281042154E-05,Asian
49.7062449796489,-4.19106173919725,-5.97136004519409,-12.2244394796667,-22.337834469643,-13.0719010172398,-17.665947452437,-4.1794560891705,-7.06383762053867,-3.18181548002541,-3.62593394578294,-2.97595900194549,0.907675335151253,-0.002771964906462,0.001440824835984,0.000876105498238,0.001195436356283,0.001660488984712,0.001767692948386,0.001514961645967,0.00103217626819,0.000456406569406,0.000416573725838,0.000611345317148,-6.29281796474653E-05,4.82173569931913E-05,1.10779047333142E-05,-4.70352811269074E-05,6.91830927614304E-05,-1.51554107091074E-05,-4.7250156571607E-05,-0.000107210619575,4.98412907829877E-05,8.63619052835012E-05,6.72943548937097E-05,-4.66392910107591E-05,-8.07825660322641E-05,6.5304866924754E-06,-5.38892032209185E-06,Asian
54.2621560681824,-9.98880721749314,-17.3944783883209,-10.4903637078887,-21.1399370978335,-6.06791789937911,-2.03569947426289,-2.95651554836211,-4.39097883380786,-3.87091795359344,2.08804854525265,3.31508173615496,1.70610049824346,0.006078846263886,0.004229828677066,0.000211359904437,0.001787156783781,0.001537876915551,-0.001946744112799,0.010706314004556,-0.004652381303361,-0.010033204039782,0.005658831380821,-0.003591930801491,-0.004614400243108,-0.000633065419336,2.15882043302078E-05,-0.000687518890447,0.000353373976859,-1.28559840731275E-05,-0.000644259747839,-9.34738084012761E-05,0.000756161204201,-0.000286094613321,0.001121048517974,0.0008002144779,-7.76294291114695E-05,-0.00026518988123,-0.001589082420747,Asian
45.580987608018,-5.38631802637615,-9.01837860960851,-9.72626945229397,-24.6695077873554,-8.35678355367292,-5.94793811956382,-4.52545777605644,-3.07966159582883,-4.25181000653714,-1.93957661399537,-1.63433704366582,-2.11754689323974,0.00399982667285,0.002581085391218,0.000744778907075,0.001445045399466,-0.000512834843901,-0.000712877618686,-0.001618220077712,-8.55553413526573E-05,0.003136499861855,0.006324519020249,0.004545611866911,0.001870346256488,-0.000861659444953,-0.000319483425863,-0.000858599376121,0.000104036677503,-0.000116674153297,-0.001027673579406,-0.000287955315698,0.00079141647774,0.001894433068116,0.000251791826596,0.000856170547069,0.001555940857664,0.000908698891818,-0.001281786294786,Asian
50.146724253784,-5.87396993533285,-14.2998956452088,-14.525492893765,-17.6224926101075,-11.432890279395,-6.7324091254143,-0.602785911825062,-3.624457289921,2.71167102317631,-1.90410276937687,-2.496669582089,-3.62683429945753,-0.000391869482225,0.000121455207986,0.000179800210815,0.000232572107293,0.000215843684396,0.000197122463915,0.000196025650012,0.000129053281208,-1.56202907348894E-05,-7.13412042459576E-05,-3.05453388066205E-05,3.00996861291642E-05,8.28553942323782E-05,2.99984854851467E-06,1.68835791249259E-06,3.59875201315333E-06,2.70509540034918E-06,4.98614675624522E-08,-1.11546044315896E-05,-9.85664296737246E-06,-1.18005915679494E-05,6.17635850861227E-06,1.54091184761604E-05,8.95422149225655E-06,-1.01258861285218E-06,-2.2664476181362E-06,Asian
52.965272039185,-8.79949533876837,-4.70407182435455,-8.81115282323824,-23.8936124156677,-12.9107525708613,-17.1664955027661,-0.0675914440044,-9.56204988347123,0.137269092550593,-2.97986372994628,2.34697374209965,1.73524945703536,-0.004934768198098,0.003087480345097,0.001326312686336,0.002276063187482,0.003639694514707,0.001133712879961,0.001258491340403,0.000735031518673,0.002019847237843,-0.001033711040048,0.004000737174091,-0.00093804005108,-8.65810020537796E-06,-6.16736415902205E-05,7.01903298189386E-05,0.000227286516349,-0.000351002558896,-0.000353251441211,-0.000175076261829,0.00033035319245,0.000277457511915,9.17124303888216E-05,0.000256041217917,-0.000694480377206,5.7994598251346E-05,0.00018508720424,Asian
39.1939938919282,-12.9083304485587,-8.33721302624844,-7.61799324170303,-21.5821563325239,-10.3617798419922,-4.60788281132282,-1.41786564104587,-0.5928387940559,-0.592362652808318,-0.295522987523191,-3.49304256301209,-1.28855013997101,0.000904464581442,0.001329538919277,0.000756690804141,-8.9629592483212E-05,-0.000781498638543,-0.000914022430706,-0.000423182804791,-0.000488482792328,-0.000105038448115,0.000224506493962,-0.000441936615937,0.000268386464613,-0.000454365332653,-0.000109339700223,-4.54963364781273E-06,-1.0908171058462E-05,3.5068586033294E-05,-7.28316741947268E-05,-0.000101068468821,3.38396661683529E-05,-4.53013810949768E-05,5.35877376195638E-05,2.73573767736204E-05,-0.000182098319931,8.82646177083562E-05,1.51255573738715E-05,Asian
45.9698106977091,-11.3257819865785,-16.5472531540807,-9.87952564297297,-13.6459068887971,-10.3836996843776,-7.35633658367714,-1.12167846622218,-4.29092352928621,1.33306584091295,-3.35265688149203,-0.692769741738273,-1.38105285522955,-0.000364125603894,-0.000509037940556,0.000630801228009,0.000679010698354,8.76358513569636E-05,0.00014225690966,7.6285185857301E-05,-0.000356727381103,-0.00089121547901,-0.000107314855747,0.000338211782302,1.67538858202061E-05,-0.000114432625377,-5.79998176246539E-05,-1.28136152820678E-05,2.13889532066136E-05,-0.000190186275593,-2.65713635628973E-05,-9.68187025078469E-06,-0.00015681141409,-0.00020732361147,-7.59755522276779E-05,7.39034086456438E-05,-2.82742476521238E-05,7.44948036850103E-05,7.02171835168881E-06,Asian
61.0345860300604,2.34253230833767,-20.4792405895961,-13.189254812213,-18.9642151000727,-12.9266740670071,-9.35311650554679,-0.835940712574011,1.33113669324828,1.4228809141028,-2.56249704883189,0.678835519155527,-3.17446187343182,-0.013923044258312,0.006237131140298,0.004542218970299,0.002742494297101,0.006623245920617,0.001856531999267,0.006635901246276,0.000668163532104,0.008720071239531,0.000419359466447,0.006065504622258,0.003448634949916,0.001679076404966,4.22409441501466E-05,-0.000152763999936,-0.000291699811789,-0.00059721108469,-0.000500110088124,-0.000755218934766,5.80182619369602E-05,-8.19900238976642E-05,0.00037040043427,2.70543165690126E-05,-0.000244033346102,-0.000182227402377,-1.36472687176123E-05,Asian
46.3427728610904,-9.72281983281883,-14.0115720560589,-16.1381515653768,-15.0820067054673,-4.1165406734035,-6.38944254065824,-5.69375835589214,-5.2560202597333,2.2664781406906,-4.72414007788028,0.398145931520106,-0.486542512767055,-0.000426563910102,0.000613374322726,6.03738828225446E-05,-0.000190804684571,0.000694561701621,0.000193274570189,-0.000296668042377,-0.000404468809779,0.00022569332244,-0.00017021344118,0.000334438129858,0.000375192004337,0.000316078636084,-2.203425786426E-05,-1.54574075866465E-05,-2.13187612254455E-05,-3.92640979246459E-05,-0.000139428213468,-0.00017313395769,-7.35988937947311E-05,8.83902378315249E-05,-1.70643450366874E-05,-3.36410187576568E-05,-1.55724090100624E-05,7.00228777027476E-06,-8.99252607953216E-05,Asian
54.8656406407621,-6.39021925650218,-14.4556870143452,-6.66055487999689,-23.9801491158406,-12.010716338689,-8.28813664516368,-4.48531464065954,-8.51566341271667,-2.37401129071114,-1.87733004258737,-0.182643980626063,0.465810454460905,-0.002919282953905,-0.000479947258448,0.000288529660442,0.001491359718679,0.00029552567681,-4.8329230410755E-05,-0.001168949204568,-0.001484378730882,0.000531387685589,-0.001160408651272,0.001057781677356,-0.000671272931962,-0.000925591760967,0.000133191051633,-2.61230799498868E-05,-8.4724191338891E-05,0.000216132094677,0.00030395593385,0.000244149789294,0.000319170492893,0.000495417403378,-6.84036966088488E-05,-0.000246241275613,7.1408668235539E-05,3.12073825325185E-06,-9.15236580319238E-05,Asian
35.827220351482,-8.96360195482923,-3.08165668529154,-13.847144875869,-16.8273441018545,-11.7168532883933,-10.5369208926244,-1.38936423858434,-2.64919213195231,-2.04119212871237,-4.38789483318618,-1.11763812681662,-2.51080500969016,-0.004152633186497,0.005039552609118,0.001791795416404,0.001632870461569,0.00251948049591,0.001801831955017,0.002196546927284,0.000809522181085,0.000954104087049,-3.62544221123934E-05,0.001077200847781,0.001041759624928,0.000238272046432,-2.50876029735686E-06,-6.45617689357829E-05,-0.000145206246071,3.09408874399523E-05,4.86827578358932E-05,-0.00011480541453,-0.000171616344298,0.000180608728849,0.000134152666851,0.000137278378108,-0.000163918780449,-0.000191883866286,3.01136156264006E-05,Asian
64.0214815602397,-15.5908686000093,-22.6789055022168,-3.0929890271417,-17.2553556581191,-10.3896293116828,-7.90535849311688,1.46537663705432,-1.9046149061121,5.89866760970714,-4.38987893747537,3.6795368293337,-3.3866890862711,-0.001526262944756,0.002767579006996,0.001250851114778,0.001152686924605,0.000870382428065,0.000771074885431,0.000613872643423,0.000527342128921,0.000416284670414,0.00034265531352,0.000264441059318,0.000222107287147,0.00017898444753,0.001162385114066,-0.001041770156984,-0.000475451393485,-0.000442191055413,-0.000339740280809,-0.000306363681824,-0.000250956888829,-0.000224741777185,-0.000184322646752,-0.000163829418452,-0.000136419628417,-0.000120663204145,-9.79229380914202E-05,Asian
48.8699646787653,-9.18372806766859,-17.2989873618462,-13.3323062556304,-13.0587494909962,-10.5491806782514,-8.32930499009892,-1.34263304781524,-2.50554455978676,3.51969797179643,-2.01549583521569,-0.876796589850737,-1.61060335231955,-0.003228975830237,0.002029094192802,0.002510337816863,0.001079671616053,0.001448347109279,0.002396285678646,0.000350713075708,0.000440322426099,0.000804337928112,1.54438540953278E-05,0.000318457236026,0.000898863049894,-0.000176189964198,2.52684614239019E-05,-7.45880021918017E-05,-0.000102133027061,-0.000179297070468,-0.000206679030582,-0.000170601311181,-0.000255931795344,-0.000203555694201,-0.000177026422935,3.51915012669583E-06,-7.68099147428281E-05,6.9390455334379E-05,-4.13177280750211E-05,Asian
51.2964612940039,-9.63897605859297,-14.4180652069623,-10.1922039238385,-13.3743813471958,-10.4185831916728,-7.91844618390657,-3.36034120878562,-10.5481330612683,-0.655749346296557,-4.89335559243802,-3.28893341641802,-0.768553104711839,0.000340803322808,0.000136430277434,-0.000585615874979,-0.000782962726486,-0.000368812892457,-0.000730433840352,0.000985788312073,0.000782286012623,-0.000164374299298,0.000258316671284,-0.000295456456448,0.000441026527803,0.000552749968494,-2.77356688605047E-05,-0.000139239537248,-0.000175042132728,-0.000208093875497,-0.000374989452623,-0.000157595130386,7.63760654599496E-05,-0.000317609322813,8.35508369127946E-05,8.53212669633947E-06,0.000232016103794,-6.03392737146715E-05,0.000197829439878,Asian
45.3637014983994,-11.5313662081273,-15.1680583896539,-8.63194030825719,-18.3222623562277,-3.03459278096208,-6.10434112720734,-1.38036351530958,1.3127975662818,-2.54705086805041,-0.604916606465663,-0.112589842003351,-2.62878288392989,-0.009127607638905,0.004738878279318,0.005252759756185,0.003897064835992,0.003758396077067,0.003000242983813,0.001667595668547,0.002248704006852,0.000979396344897,-0.001984508249747,0.002810446628428,0.001574973971318,0.001850528821326,0.000259402124849,-2.41919673244779E-05,-0.000258221546016,-0.000257264297906,-0.000424905098039,-0.00024506613127,-0.000288153339642,-7.79187365811038E-05,-0.000106444412794,-0.000124885880054,-0.000207124411455,-0.00017783904901,-0.000331534139383,Asian
59.0503110686455,-1.46034352078974,-15.2117173369152,-10.0163393054051,-24.690707246752,-16.6473045084162,-4.41271242182975,-0.749592612842937,-0.110461357982537,5.19172917866237,-0.166890023377146,-3.01896139013549,-0.35965046029797,-0.01198435052462,0.007837447749521,0.008853321559739,0.007330360714674,0.006300703370435,0.0073466861113,0.003384085983415,0.002066408758626,0.001995354438128,-0.001072899995687,0.001755321287309,-6.08415330584006E-05,0.002106823945128,7.83583715177583E-05,0.000137037699909,-0.000506274321625,-0.00056409502358,-0.000749690534855,-0.001014321578829,-0.0004136013497,1.26345379413487E-05,0.000492462630303,0.000705069331041,0.000207521692416,0.000317817566775,-0.000379054111844,Asian
57.7432620807911,-3.17746009621262,-15.92725995346,-9.83904717707713,-23.7247830128479,-17.4961705066308,-7.07360007996881,1.97147171816708,-0.201970284726508,2.16976372281988,-0.567341966296821,-3.03039885704334,-0.108096359369192,0.001443431123909,-0.001816149632312,0.001208963720365,-0.002641566110426,0.00219158893689,0.000909884934255,-0.000435166699563,-0.000385007324642,-0.000129967338634,-0.000445034066886,-0.002190328314673,0.001442577720732,-0.000659206126385,-0.000283165551466,-0.000157084366352,-0.000573155493308,-0.000924947115688,-0.000659514865791,-0.000537914406994,2.70501423535252E-05,-0.000464414166847,-0.000168752353971,-2.35133209691478E-05,-0.000396546308695,-0.001014903743904,-0.000174635024617,Asian
49.6088582358086,-16.4901662065391,-18.521190365504,-7.70392196869524,-17.6993247315127,-4.78963782057964,-8.09681454330676,3.88916793872148,-3.61774961703824,4.53028873860614,-2.67119288298544,-0.630379864555524,-1.59310817593983,-0.00164326890842,0.002286099097742,0.001043114235323,0.000966593938458,0.000737701614259,0.000658593834555,0.000530956066662,0.000461511678675,0.000370310788012,0.000310301783628,0.000244022455548,0.000206265821605,0.00016657233754,-6.46568428721621E-05,-7.90214718199477E-05,-2.27894597951633E-05,-1.45895033657929E-05,-1.20885985479648E-06,5.08269933515532E-06,1.2440877130237E-05,1.56107474021685E-05,2.07027849065334E-05,2.12195836080759E-05,2.23618375652049E-05,2.18616738344683E-05,2.36524922118043E-05,Asian
45.5073870537091,-12.7402012625694,-12.3531960326497,-12.5089722477182,-15.8046992025542,-9.55166969287926,-7.03497869754827,-0.467173948681839,-9.63133772409444,3.90682216427644,-3.40190818139127,0.799441733406684,-0.298920928328219,-0.001941034911652,7.17228370506537E-05,-0.000274003124734,0.000100475576793,0.001094853089088,-0.001405412546417,0.000679573278513,0.000605531570691,-6.50857670812902E-05,-0.000208739388092,0.00105582113991,-0.000320149761051,-0.00140705957899,-0.000176824799567,0.000179310678055,7.6492360372458E-05,5.85597076803463E-05,0.000291913524,-2.41028091317514E-05,-0.000196206703981,-0.000216326798251,1.06715861858284E-05,2.51199124750186E-05,-6.06881995066442E-05,-0.000357633402112,-1.91892343969571E-05,Asian
41.3741847500668,-6.98173523894758,-4.59931778413631,-15.4020337864497,-15.4649864700223,-10.2714421111826,-9.65042747978491,-0.432353903281312,-6.89290175213879,0.38390319982435,-4.11256992974686,-0.566522238945527,-1.80311473286781,-0.002330451142285,0.002490134894096,0.001167929507512,0.001573903925259,0.000991691258916,0.000774951718375,0.000797842842312,0.000502911530526,0.00022649472049,0.000585868930065,0.000340207072728,0.000147766951913,-0.000214284673323,-0.000840322269491,0.000369568585257,6.84738372464101E-05,0.000289637773111,0.000386793962884,0.000179035681627,-3.63585957195703E-05,0.000471289149789,0.000300922511832,-1.44611423325239E-05,0.000354199691145,-2.38973941561234E-06,0.000253659601543,Asian
